"","X.x","sector","state","year","action_occurred","protest_occurred","strike_occurred","total_strikes","total_protests","total_actions","X.y","all_employees","avg_hourly_earnings_all","avg_hourly_earnings_production","avg_weekly_earnings_all","avg_weekly_earnings_production","avg_weekly_hours_all","avg_weekly_hours_production","production_nonsupervisory_employees","Labor.Force","Labor.Force.Participation.Rate","Unemployment.Rate","state_labor_force","state_labor_part","state_unempl_rate","X","adjusted_cpi"
"2264",2264,"Mining and Logging","Connecticut",2022,0,0,0,0,0,0,4089,0.475,NA,NA,NA,NA,NA,NA,NA,1925717.41666667,65.4416666666667,4.05,1925.71741666667,65.4416666666667,4.05,364,310.844275108333
"2265",2265,"Mining and Logging","Connecticut",2023,0,0,0,0,0,0,4090,0.5,NA,NA,NA,NA,NA,NA,NA,1913208.91666667,64.4416666666667,3.20833333333333,1913.20891666667,64.4416666666667,3.20833333333333,415,315.944703375
"2266",2266,"Mining and Logging","Connecticut",2024,0,0,0,0,0,0,4091,0.483333333333333,NA,NA,NA,NA,NA,NA,NA,1944419.25,64.8333333333333,3.15833333333333,1944.41925,64.8333333333333,3.15833333333333,466,325.270146405
"2267",2267,"Mining and Logging","Connecticut",2025,0,0,0,0,0,0,4092,0.5,NA,NA,NA,NA,NA,NA,NA,1946327.25,64.6,4,1946.32725,64.6,4,NA,NA
"2268",2268,"Mining and Logging","Connecticut",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269",2269,"Mining and Logging","Delaware",2021,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,264.025718641667
"2270",2270,"Mining and Logging","Delaware",2022,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,286.711456995833
"2271",2271,"Mining and Logging","Delaware",2023,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,302.428026541667
"2272",2272,"Mining and Logging","Delaware",2024,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,311.354510518333
"2273",2273,"Mining and Logging","Delaware",2025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274",2274,"Mining and Logging","Delaware",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275",2275,"Mining and Logging","District of Columbia",2021,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,302.362259491667
"2276",2276,"Mining and Logging","District of Columbia",2022,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,329.6600894
"2277",2277,"Mining and Logging","District of Columbia",2023,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,337.624404833333
"2278",2278,"Mining and Logging","District of Columbia",2024,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,347.589747246667
"2279",2279,"Mining and Logging","District of Columbia",2025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280",2280,"Mining and Logging","District of Columbia",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281",2281,"Mining and Logging","Florida",2021,0,0,0,0,0,0,4099,5.41666666666667,NA,NA,NA,NA,NA,NA,NA,10297351,58.0166666666667,4.7,10297.351,58.0166666666667,4.7,316,274.756048141667
"2282",2282,"Mining and Logging","Florida",2022,0,0,0,0,0,0,4100,5.56666666666667,NA,NA,NA,NA,NA,NA,NA,10703282,58.85,3.025,10703.282,58.85,3.025,367,299.21534105
"2283",2283,"Mining and Logging","Florida",2023,0,0,0,0,0,0,4101,5.76666666666667,NA,NA,NA,NA,NA,NA,NA,11030808.1666667,59.1333333333333,2.95,11030.8081666667,59.1333333333333,2.95,418,315.2225545
"2284",2284,"Mining and Logging","Florida",2024,0,0,0,0,0,0,4102,5.68333333333333,NA,NA,NA,NA,NA,NA,NA,11155356,58.4666666666667,3.35833333333333,11155.356,58.4666666666667,3.35833333333333,469,324.52668254
"2285",2285,"Mining and Logging","Florida",2025,0,0,0,0,0,0,4103,5.65,NA,NA,NA,NA,NA,NA,NA,11184014,58,3.6,11184.014,58,3.6,NA,NA
"2286",2286,"Mining and Logging","Florida",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287",2287,"Mining and Logging","Georgia",2021,0,0,0,0,0,0,4110,9.5,NA,NA,NA,NA,NA,NA,NA,5167723.33333333,61.7083333333333,3.91666666666667,5167.72333333333,61.7083333333333,3.91666666666667,317,259.481586679167
"2288",2288,"Mining and Logging","Georgia",2022,0,0,0,0,0,0,4111,9.69166666666667,NA,NA,NA,NA,NA,NA,NA,5245955.25,61.725,3.175,5245.95525,61.725,3.175,368,280.115680104167
"2289",2289,"Mining and Logging","Georgia",2023,0,0,0,0,0,0,4112,9.61666666666667,NA,NA,NA,NA,NA,NA,NA,5342461.83333333,61.8833333333333,3.28333333333333,5342.46183333333,61.8833333333333,3.28333333333333,419,294.645882125
"2290",2290,"Mining and Logging","Georgia",2024,0,0,0,0,0,0,4113,9.55,NA,NA,NA,NA,NA,NA,NA,5401399.58333333,61.6333333333333,3.54166666666667,5401.39958333333,61.6333333333333,3.54166666666667,470,303.342667855
"2291",2291,"Mining and Logging","Georgia",2025,0,0,0,0,0,0,4114,9.425,NA,NA,NA,NA,NA,NA,NA,5379118.75,60.875,3.475,5379.11875,60.875,3.475,NA,NA
"2292",2292,"Mining and Logging","Georgia",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293",2293,"Mining and Logging","Guam",2021,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294",2294,"Mining and Logging","Guam",2022,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295",2295,"Mining and Logging","Guam",2023,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296",2296,"Mining and Logging","Guam",2024,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297",2297,"Mining and Logging","Guam",2025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298",2298,"Mining and Logging","Guam",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299",2299,"Mining and Logging","Hawaii",2021,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,304.874132079167
"2300",2300,"Mining and Logging","Hawaii",2022,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,325.089280391667
"2301",2301,"Mining and Logging","Hawaii",2023,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,330.936148375
"2302",2302,"Mining and Logging","Hawaii",2024,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,340.704079805
"2303",2303,"Mining and Logging","Hawaii",2025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304",2304,"Mining and Logging","Hawaii",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305",2305,"Mining and Logging","Idaho",2021,0,0,0,0,0,0,4121,4.1,NA,NA,NA,NA,NA,NA,NA,927341.166666667,63.2083333333333,3.6,927.341166666667,63.2083333333333,3.6,319,248.274353645833
"2306",2306,"Mining and Logging","Idaho",2022,0,0,0,0,0,0,4122,4.08333333333333,NA,NA,NA,NA,NA,NA,NA,954670.083333333,63.425,2.89166666666667,954.670083333333,63.425,2.89166666666667,370,268.6037962125
"2307",2307,"Mining and Logging","Idaho",2023,0,0,0,0,0,0,4123,4.10833333333333,NA,NA,NA,NA,NA,NA,NA,977435.166666667,63.65,3.20833333333333,977.435166666667,63.65,3.20833333333333,421,278.575784375
"2308",2308,"Mining and Logging","Idaho",2024,0,0,0,0,0,0,4124,4.225,NA,NA,NA,NA,NA,NA,NA,1002523.33333333,63.9666666666667,3.66666666666667,1002.52333333333,63.9666666666667,3.66666666666667,472,286.798244125
"2309",2309,"Mining and Logging","Idaho",2025,0,0,0,0,0,0,4125,4.2,NA,NA,NA,NA,NA,NA,NA,1008601.75,63.575,4.025,1008.60175,63.575,4.025,NA,NA
"2310",2310,"Mining and Logging","Idaho",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311",2311,"Mining and Logging","Illinois",2021,0,0,0,0,0,0,4132,6.58333333333333,NA,NA,NA,NA,NA,NA,NA,6336764.33333333,62.9666666666667,6.08333333333333,6336.76433333333,62.9666666666667,6.08333333333333,320,274.569080279167
"2312",2312,"Mining and Logging","Illinois",2022,1,0,1,1,0,1,4133,6.94166666666667,NA,NA,NA,NA,NA,NA,NA,6451123,64.2333333333333,4.61666666666667,6451.123,64.2333333333333,4.61666666666667,371,296.253971833333
"2313",2313,"Mining and Logging","Illinois",2023,0,0,0,0,0,0,4134,7.24166666666667,NA,NA,NA,NA,NA,NA,NA,6498527.58333333,64.3666666666667,4.49166666666667,6498.52758333333,64.3666666666667,4.49166666666667,422,301.215303958333
"2314",2314,"Mining and Logging","Illinois",2024,0,0,0,0,0,0,4135,7.25833333333333,NA,NA,NA,NA,NA,NA,NA,6624917.58333333,65.0416666666667,4.98333333333333,6624.91758333333,65.0416666666667,4.98333333333333,473,310.105993141667
"2315",2315,"Mining and Logging","Illinois",2025,0,0,0,0,0,0,4136,7.2,NA,NA,NA,NA,NA,NA,NA,6590228.75,64.45,4.9,6590.22875,64.45,4.9,NA,NA
"2316",2316,"Mining and Logging","Illinois",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317",2317,"Mining and Logging","Indiana",2021,0,0,0,0,0,0,4143,4.99166666666667,NA,NA,NA,NA,NA,NA,NA,3331675.66666667,62.7,3.89166666666667,3331.67566666667,62.7,3.89166666666667,321,250.826871420833
"2318",2318,"Mining and Logging","Indiana",2022,0,0,0,0,0,0,4144,5.60833333333333,NA,NA,NA,NA,NA,NA,NA,3377985.91666667,63.1833333333333,3.08333333333333,3377.98591666667,63.1833333333333,3.08333333333333,372,268.87593785
"2319",2319,"Mining and Logging","Indiana",2023,0,0,0,0,0,0,4145,5.78333333333333,NA,NA,NA,NA,NA,NA,NA,3410605.33333333,63.2916666666667,3.45,3410.60533333333,63.2916666666667,3.45,423,280.888489
"2320",2320,"Mining and Logging","Indiana",2024,0,0,0,0,0,0,4146,5.475,NA,NA,NA,NA,NA,NA,NA,3455991.16666667,63.5333333333333,4.2,3455.99116666667,63.5333333333333,4.2,474,289.17921068
"2321",2321,"Mining and Logging","Indiana",2025,0,0,0,0,0,0,4147,5.275,NA,NA,NA,NA,NA,NA,NA,3470930.75,63.5,3.85,3470.93075,63.5,3.85,NA,NA
"2322",2322,"Mining and Logging","Indiana",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323",2323,"Mining and Logging","Iowa",2021,0,0,0,0,0,0,4154,2.26666666666667,NA,NA,NA,NA,NA,NA,NA,1675921.33333333,66.9416666666667,3.875,1675.92133333333,66.9416666666667,3.875,322,243.218092320833
"2324",2324,"Mining and Logging","Iowa",2022,0,0,0,0,0,0,4155,2.24166666666667,NA,NA,NA,NA,NA,NA,NA,1702041.83333333,67.7166666666667,2.85,1702.04183333333,67.7166666666667,2.85,373,258.55211315
"2325",2325,"Mining and Logging","Iowa",2023,0,0,0,0,0,0,4156,2.26666666666667,NA,NA,NA,NA,NA,NA,NA,1712045.25,67.5916666666667,2.925,1712.04525,67.5916666666667,2.925,424,270.476747625
"2326",2326,"Mining and Logging","Iowa",2024,0,0,0,0,0,0,4157,2.24166666666667,NA,NA,NA,NA,NA,NA,NA,1713051.25,66.9916666666667,3.03333333333333,1713.05125,66.9916666666667,3.03333333333333,475,278.460155715
"2327",2327,"Mining and Logging","Iowa",2025,0,0,0,0,0,0,4158,2.05,NA,NA,NA,NA,NA,NA,NA,1725133.5,67.125,3.675,1725.1335,67.125,3.675,NA,NA
"2328",2328,"Mining and Logging","Iowa",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329",2329,"Mining and Logging","Kansas",2021,0,0,0,0,0,0,4165,5.875,NA,NA,NA,NA,NA,NA,NA,1499635.08333333,66.55,3.375,1499.63508333333,66.55,3.375,323,247.250094920833
"2330",2330,"Mining and Logging","Kansas",2022,0,0,0,0,0,0,4166,6.18333333333333,NA,NA,NA,NA,NA,NA,NA,1507841.66666667,66.6833333333333,2.73333333333333,1507.84166666667,66.6833333333333,2.73333333333333,374,262.41476865
"2331",2331,"Mining and Logging","Kansas",2023,0,0,0,0,0,0,4167,6.30833333333333,NA,NA,NA,NA,NA,NA,NA,1524403.41666667,66.8666666666667,2.875,1524.40341666667,66.8666666666667,2.875,425,274.127103541667
"2332",2332,"Mining and Logging","Kansas",2024,0,0,0,0,0,0,4168,6.15,NA,NA,NA,NA,NA,NA,NA,1545790.66666667,67.125,3.575,1545.79066666667,67.125,3.575,476,282.218255758333
"2333",2333,"Mining and Logging","Kansas",2025,0,0,0,0,0,0,4169,6.075,NA,NA,NA,NA,NA,NA,NA,1550750,67,3.875,1550.75,67,3.875,NA,NA
"2334",2334,"Mining and Logging","Kansas",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335",2335,"Mining and Logging","Kentucky",2021,0,0,0,0,0,0,4176,7.6,NA,NA,NA,NA,NA,NA,NA,2020231.91666667,57.3333333333333,4.45833333333333,2020.23191666667,57.3333333333333,4.45833333333333,324,241.8551237
"2336",2336,"Mining and Logging","Kentucky",2022,0,0,0,0,0,0,4177,8.21666666666667,NA,NA,NA,NA,NA,NA,NA,2044974.91666667,57.825,4.05,2044.97491666667,57.825,4.05,375,261.5807862125
"2337",2337,"Mining and Logging","Kentucky",2023,0,0,0,0,0,0,4178,8.60833333333333,NA,NA,NA,NA,NA,NA,NA,2056509.58333333,57.65,4.28333333333333,2056.50958333333,57.65,4.28333333333333,426,275.6597655
"2338",2338,"Mining and Logging","Kentucky",2024,0,0,0,0,0,0,4179,8.16666666666667,NA,NA,NA,NA,NA,NA,NA,2093848,58.1166666666667,5.075,2093.848,58.1166666666667,5.075,477,283.79615586
"2339",2339,"Mining and Logging","Kentucky",2025,0,0,0,0,0,0,4180,7.6,NA,NA,NA,NA,NA,NA,NA,2118413.5,58.475,5.225,2118.4135,58.475,5.225,NA,NA
"2340",2340,"Mining and Logging","Kentucky",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341",2341,"Mining and Logging","Louisiana",2021,0,0,0,0,0,0,4187,29.8666666666667,NA,NA,NA,NA,NA,NA,NA,2051638.08333333,57.5583333333333,5.6,2051.63808333333,57.5583333333333,5.6,325,247.6348693625
"2342",2342,"Mining and Logging","Louisiana",2022,0,0,0,0,0,0,4188,31.025,NA,NA,NA,NA,NA,NA,NA,2063849,58.1583333333333,3.66666666666667,2063.849,58.1583333333333,3.66666666666667,376,264.7235831875
"2343",2343,"Mining and Logging","Louisiana",2023,0,0,0,0,0,0,4189,31.2666666666667,NA,NA,NA,NA,NA,NA,NA,2072347,58.3416666666667,3.74166666666667,2072.347,58.3416666666667,3.74166666666667,427,269.190896041667
"2344",2344,"Mining and Logging","Louisiana",2024,0,0,0,0,0,0,4190,29.5416666666667,NA,NA,NA,NA,NA,NA,NA,2079307.41666667,58.2833333333333,4.35833333333333,2079.30741666667,58.2833333333333,4.35833333333333,478,277.136350858333
"2345",2345,"Mining and Logging","Louisiana",2025,0,0,0,0,0,0,4191,28.55,NA,NA,NA,NA,NA,NA,NA,2059757.75,57.625,4.25,2059.75775,57.625,4.25,NA,NA
"2346",2346,"Mining and Logging","Louisiana",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347",2347,"Mining and Logging","Maine",2021,0,0,0,0,0,0,4198,2.11666666666667,NA,NA,NA,NA,NA,NA,NA,689467.25,60.4333333333333,4.76666666666667,689.46725,60.4333333333333,4.76666666666667,326,263.700557141667
"2348",2348,"Mining and Logging","Maine",2022,0,0,0,0,0,0,4199,2.05,NA,NA,NA,NA,NA,NA,NA,683024.583333333,59.1916666666667,2.85,683.024583333333,59.1916666666667,2.85,377,294.667942075
"2349",2349,"Mining and Logging","Maine",2023,0,0,0,0,0,0,4200,1.99166666666667,NA,NA,NA,NA,NA,NA,NA,692673.75,59.4583333333333,2.63333333333333,692.67375,59.4583333333333,2.63333333333333,428,295.858604708333
"2350",2350,"Mining and Logging","Maine",2024,0,0,0,0,0,0,4201,1.98333333333333,NA,NA,NA,NA,NA,NA,NA,705420.666666667,60.1416666666667,3.11666666666667,705.420666666667,60.1416666666667,3.11666666666667,479,304.591185231667
"2351",2351,"Mining and Logging","Maine",2025,0,0,0,0,0,0,4202,2,NA,NA,NA,NA,NA,NA,NA,698920.5,59.35,3.8,698.9205,59.35,3.8,NA,NA
"2352",2352,"Mining and Logging","Maine",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353",2353,"Mining and Logging","Maryland",2021,0,0,0,0,0,0,4209,1.3,NA,NA,NA,NA,NA,NA,NA,3163834.25,64.9333333333333,5.20833333333333,3163.83425,64.9333333333333,5.20833333333333,327,287.551153166667
"2354",2354,"Mining and Logging","Maryland",2022,0,0,0,0,0,0,4210,1.36666666666667,NA,NA,NA,NA,NA,NA,NA,3171103.58333333,64.8416666666667,2.975,3171.10358333333,64.8416666666667,2.975,378,307.051849708333
"2355",2355,"Mining and Logging","Maryland",2023,0,0,0,0,0,0,4211,1.45833333333333,NA,NA,NA,NA,NA,NA,NA,3198852,64.9833333333333,2.19166666666667,3198.852,64.9833333333333,2.19166666666667,429,316.785686875
"2356",2356,"Mining and Logging","Maryland",2024,0,0,0,0,0,0,4212,1.59166666666667,NA,NA,NA,NA,NA,NA,NA,3247778,65.3666666666667,3.025,3247.778,65.3666666666667,3.025,480,326.135952425
"2357",2357,"Mining and Logging","Maryland",2025,0,0,0,0,0,0,4213,1.575,NA,NA,NA,NA,NA,NA,NA,3222103,64.55,3.125,3222.103,64.55,3.125,NA,NA
"2358",2358,"Mining and Logging","Maryland",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359",2359,"Mining and Logging","Massachusetts",2021,0,0,0,0,0,0,4220,0.958333333333333,NA,NA,NA,NA,NA,NA,NA,3731420.08333333,64.9666666666667,5.275,3731.42008333333,64.9666666666667,5.275,328,289.2067671375
"2360",2360,"Mining and Logging","Massachusetts",2022,0,0,0,0,0,0,4221,0.958333333333333,NA,NA,NA,NA,NA,NA,NA,3763744.25,65.1916666666667,3.65,3763.74425,65.1916666666667,3.65,379,320.234624729167
"2361",2361,"Mining and Logging","Massachusetts",2023,0,0,0,0,0,0,4222,1.01666666666667,NA,NA,NA,NA,NA,NA,NA,3805582,65.35,3.5,3805.582,65.35,3.5,430,329.805695916667
"2362",2362,"Mining and Logging","Massachusetts",2024,0,0,0,0,0,0,4223,1.05,NA,NA,NA,NA,NA,NA,NA,3901567.33333333,66.3083333333333,4.03333333333333,3901.56733333333,66.3083333333333,4.03333333333333,481,339.540260843333
"2363",2363,"Mining and Logging","Massachusetts",2025,0,0,0,0,0,0,4224,1.025,NA,NA,NA,NA,NA,NA,NA,3938057.25,66.625,4.825,3938.05725,66.625,4.825,NA,NA
"2364",2364,"Mining and Logging","Massachusetts",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365",2365,"Mining and Logging","Michigan",2021,0,0,0,0,0,0,4231,6.69166666666667,NA,NA,NA,NA,NA,NA,NA,4764344.25,59.2,5.68333333333333,4764.34425,59.2,5.68333333333333,329,255.398100175
"2366",2366,"Mining and Logging","Michigan",2022,0,0,0,0,0,0,4232,7.16666666666667,NA,NA,NA,NA,NA,NA,NA,4855233,60.1583333333333,4.16666666666667,4855.233,60.1583333333333,4.16666666666667,380,273.9237262875
"2367",2367,"Mining and Logging","Michigan",2023,0,0,0,0,0,0,4233,7.25833333333333,NA,NA,NA,NA,NA,NA,NA,4998028.41666667,61.525,3.91666666666667,4998.02841666667,61.525,3.91666666666667,431,286.982572333333
"2368",2368,"Mining and Logging","Michigan",2024,0,0,0,0,0,0,4234,7.325,NA,NA,NA,NA,NA,NA,NA,5061513.5,61.8,4.69166666666667,5061.5135,61.8,4.69166666666667,482,295.453167346667
"2369",2369,"Mining and Logging","Michigan",2025,0,0,0,0,0,0,4235,7.25,NA,NA,NA,NA,NA,NA,NA,5066258.25,61.6,5.575,5066.25825,61.6,5.575,NA,NA
"2370",2370,"Mining and Logging","Michigan",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371",2371,"Mining and Logging","Minnesota",2021,0,0,0,0,0,0,4242,6.525,NA,NA,NA,NA,NA,NA,NA,3045287.91666667,67.7583333333333,3.68333333333333,3045.28791666667,67.7583333333333,3.68333333333333,330,266.4373331
"2372",2372,"Mining and Logging","Minnesota",2022,0,0,0,0,0,0,4243,6.39166666666667,NA,NA,NA,NA,NA,NA,NA,3070397,68.075,2.49166666666667,3070.397,68.075,2.49166666666667,381,285.207362354167
"2373",2373,"Mining and Logging","Minnesota",2023,0,0,0,0,0,0,4244,6.41666666666667,NA,NA,NA,NA,NA,NA,NA,3108093.83333333,68.35,2.80833333333333,3108.09383333333,68.35,2.80833333333333,432,299.880699708333
"2374",2374,"Mining and Logging","Minnesota",2024,0,0,0,0,0,0,4245,6.45,NA,NA,NA,NA,NA,NA,NA,3129802,68.1166666666667,3.01666666666667,3129.802,68.1166666666667,3.01666666666667,483,308.731996631667
"2375",2375,"Mining and Logging","Minnesota",2025,0,0,0,0,0,0,4246,6.375,NA,NA,NA,NA,NA,NA,NA,3148301,68.15,3.65,3148.301,68.15,3.65,NA,NA
"2376",2376,"Mining and Logging","Minnesota",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377",2377,"Mining and Logging","Mississippi",2021,0,0,0,0,0,0,4253,5.875,NA,NA,NA,NA,NA,NA,NA,1257613.91666667,55.25,5.41666666666667,1257.61391666667,55.25,5.41666666666667,331,233.6529248625
"2378",2378,"Mining and Logging","Mississippi",2022,0,0,0,0,0,0,4254,6.05833333333333,NA,NA,NA,NA,NA,NA,NA,1257492.58333333,55.1833333333333,3.78333333333333,1257.49258333333,55.1833333333333,3.78333333333333,382,255.538071358333
"2379",2379,"Mining and Logging","Mississippi",2023,0,0,0,0,0,0,4255,6.10833333333333,NA,NA,NA,NA,NA,NA,NA,1247609.83333333,54.5083333333333,3.075,1247.60983333333,54.5083333333333,3.075,433,265.982361166667
"2380",2380,"Mining and Logging","Mississippi",2024,0,0,0,0,0,0,4256,5.875,NA,NA,NA,NA,NA,NA,NA,1271435.33333333,55.2833333333333,3.15,1271.43533333333,55.2833333333333,3.15,484,273.833112673333
"2381",2381,"Mining and Logging","Mississippi",2025,0,0,0,0,0,0,4257,5.775,NA,NA,NA,NA,NA,NA,NA,1291975.75,56.05,3.825,1291.97575,56.05,3.825,NA,NA
"2382",2382,"Mining and Logging","Mississippi",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383",2383,"Mining and Logging","Missouri",2021,0,0,0,0,0,0,4264,4.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,NA,NA,4.16666666666667,332,249.298612370833
"2384",2384,"Mining and Logging","Missouri",2022,0,0,0,0,0,0,4265,4.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61666666666667,NA,NA,2.61666666666667,383,266.406179333333
"2385",2385,"Mining and Logging","Missouri",2023,0,0,0,0,0,0,4266,4.44166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10833333333333,NA,NA,3.10833333333333,434,279.602637416667
"2386",2386,"Mining and Logging","Missouri",2024,0,0,0,0,0,0,4267,4.49166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA,3.65,485,287.855405823333
"2387",2387,"Mining and Logging","Missouri",2025,0,0,0,0,0,0,4268,4.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,NA,NA,4.25,NA,NA
"2388",2388,"Mining and Logging","Missouri",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389",2389,"Mining and Logging","Montana",2021,0,0,0,0,0,0,4275,6.71666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,247.664675833333
"2390",2390,"Mining and Logging","Montana",2022,0,0,0,0,0,0,4276,6.76666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,263.842780683333
"2391",2391,"Mining and Logging","Montana",2023,0,0,0,0,0,0,4277,7.14166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,274.977228166667
"2392",2392,"Mining and Logging","Montana",2024,0,0,0,0,0,0,4278,6.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,283.093472713333
"2393",2393,"Mining and Logging","Montana",2025,0,0,0,0,0,0,4279,5.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394",2394,"Mining and Logging","Montana",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395",2395,"Mining and Logging","Nebraska",2021,0,0,0,0,0,0,4286,1.01666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,249.136031620833
"2396",2396,"Mining and Logging","Nebraska",2022,0,0,0,0,0,0,4287,1.01666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,262.994166975
